SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.3000, 15, -0.13156871, -0.18582599, -0.97529399, 13.42901611, -7.89843941, -0.76985765, -23.07614136, -9.20102692, -18.30904961, 9.93867111, -4.04008722, -103.37344360, -0.61964273, 0.02611561, -0.08969556, -0.77930450, 0.06198211, 0.01607135, -0.00773175, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.3200, 16, -0.13641436, -0.19421020, -0.98756856, 18.62164879, -2.04906011, -1.70516050, -22.61203575, -7.78130007, -19.37044907, 10.32134724, -4.06986332, -103.41420746, -0.61928761, 0.02794840, -0.09246716, -0.77919930, 0.06553688, 0.01898034, 0.00559703, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.3400, 17, -0.13272125, -0.20383117, -0.98973268, 22.55484009, -1.07503390, -1.39953244, -22.98912430, -8.49116325, -19.79500389, 10.76879501, -4.05842543, -103.44614410, -0.61895150, 0.03041787, -0.09545620, -0.77901345, 0.06165615, 0.02125278, 0.00911507, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.3600, 18, -0.13337679, -0.20869064, -0.97843766, 22.65878868, -2.53639722, -2.22176313, -22.32197380, -9.74052238, -18.82458878, 11.22645092, -4.10241652, -103.50107574, -0.61847281, 0.03254167, -0.09881774, -0.77888864, 0.06228520, 0.01842797, -0.00071618, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.3800, 19, -0.13090256, -0.21399058, -0.95924675, 21.61102486, -5.50766134, -3.41423368, -22.06091118, -8.17882347, -19.91630936, 11.65937233, -4.19844723, -103.59244537, -0.61777270, 0.03414025, -0.10230024, -0.77892613, 0.05859700, 0.01599775, -0.01828435, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.4000, 20, -0.12996013, -0.22142208, -0.94328249, 17.75293350, -5.16685772, -4.84010363, -22.58303261, -9.82570553, -18.49100113, 12.01925087, -4.24528694, -103.70530701, -0.61691970, 0.03565658, -0.10503115, -0.77917087, 0.05621102, 0.01677449, -0.03276980, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.4200, 21, -0.12719814, -0.22837240, -0.94986922, 20.55543900, 4.13015985, -4.79913521, -22.17694092, -9.85410023, -18.21807480, 12.44684029, -4.12733650, -103.77760315, -0.61622620, 0.03869729, -0.10733384, -0.77926069, 0.05374666, 0.01730791, -0.02483747, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.4400, 22, -0.12309707, -0.23969905, -0.96779889, 28.02803040, 15.16848660, -3.97175384, -22.26395798, -9.42818260, -19.37044907, 13.00940704, -3.79201865, -103.78584290, -0.61577415, 0.04400745, -0.10937702, -0.77905214, 0.05372685, 0.02000821, -0.00529700, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.4600, 23, -0.12222775, -0.25448665, -0.97866446, 30.49226761, 16.78742790, -2.85198712, -22.11892509, -9.74052238, -19.15816689, 13.61482716, -3.46300006, -103.76503754, -0.61546248, 0.04952927, -0.11173237, -0.77863264, 0.05913552, 0.02466862, 0.00748274, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.4800, 24, -0.11868470, -0.26416582, -0.96765399, 27.71909714, 8.93387699, -2.63853884, -22.14793396, -10.70593643, -18.55165291, 14.16648960, -3.28335834, -103.77663422, -0.61501437, 0.05370696, -0.11452955, -0.77830327, 0.06003530, 0.02442424, -0.00140623, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.5000, 25, -0.11754289, -0.27393878, -0.95103818, 25.67238045, 6.50509310, -4.16840124, -21.01667595, -9.79731178, -19.52207756, 14.68124390, -3.11354756, -103.82682800, -0.61430252, 0.05757700, -0.11714721, -0.77819920, 0.06171660, 0.02524886, -0.01593196, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.5200, 26, -0.10386591, -0.28206804, -0.95002741, 25.98900414, 8.40067196, -3.99642205, -21.27773476, -10.39359665, -18.64262962, 15.20194530, -2.92824435, -103.85898590, -0.61367399, 0.06159880, -0.11971544, -0.77799618, 0.05110458, 0.02456075, -0.01480441, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.5400, 27, -0.10330836, -0.28910309, -0.95520204, 26.88110924, 10.25500870, -2.98203421, -21.24872780, -11.87011147, -19.18849754, 15.73479462, -2.69659495, -103.86504364, -0.61315233, 0.06602541, -0.12210620, -0.77767283, 0.05411319, 0.02272831, -0.00740785, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.5600, 28, -0.10112173, -0.29551676, -0.94425607, 24.86119080, 6.96069288, -2.18279147, -20.61058426, -10.90469837, -19.09751511, 16.22782516, -2.55521798, -103.86893463, -0.61271632, 0.06962244, -0.12470362, -0.77729040, 0.05542862, 0.02037579, -0.01605881, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.5800, 29, -0.10180238, -0.30363277, -0.93177956, 21.52800179, 3.38808513, -0.87191725, -21.21972466, -10.53556919, -18.97621727, 16.65213966, -2.48764491, -103.86813354, -0.61240053, 0.07235207, -0.12722227, -0.77688187, 0.05790434, 0.02075740, -0.02637015, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.6000, 30, -0.10470195, -0.30910918, -0.92617393, 17.34601402, 2.15161777, -1.38433278, -21.33575058, -11.50098324, -18.70328140, 16.99379349, -2.40179873, -103.88618469, -0.61198235, 0.07474193, -0.12909485, -0.77667612, 0.06205777, 0.01990651, -0.03014251, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.6200, 31, -0.10232578, -0.31523630, -0.93231356, 16.78355026, 4.86020470, -2.45105886, -20.49456024, -11.13185406, -19.40077209, 17.33246040, -2.28743529, -103.90348053, -0.61153561, 0.07730913, -0.13079575, -0.77649212, 0.06123244, 0.02040202, -0.02234959, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.6400, 32, -0.09908002, -0.32021546, -0.94537473, 20.58835983, 10.75861740, -3.26504302, -20.66860008, -11.67135048, -19.40077209, 17.74567604, -2.03708625, -103.90059662, -0.61103225, 0.08122060, -0.13226771, -0.77623975, 0.06100572, 0.01922600, -0.00749003, 97.63400269, 311.88000488, 0.00000000, 0.00000000
