SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.2000, 10, -0.01110833, -0.00367457, -1.00244892, -0.07066455, 0.30754000, -0.00317830, -37.55041122, -2.44312954, -57.61108398, -0.27567399, 0.86681616, -114.76594543, -0.53901976, 0.00507466, 0.00610357, -0.84225571, 0.02579664, 0.00834681, 0.00256776, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.2200, 11, -0.01184381, -0.00441786, -1.00259912, 0.05469212, 0.05065457, -0.08620422, -37.34737015, -2.04560637, -57.58075333, -0.27439430, 0.86707723, -114.76780701, -0.53900605, 0.00508270, 0.00609531, -0.84226453, 0.02699028, 0.00922394, 0.00272533, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.2400, 12, -0.01200010, -0.00422277, -1.00202012, 0.14772953, -0.10720067, 0.04398051, -37.75345612, -2.98262548, -57.30782700, -0.27143863, 0.86441642, -114.76651764, -0.53901541, 0.00507698, 0.00606113, -0.84225887, 0.02711120, 0.00898229, 0.00214559, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.2600, 13, -0.01134714, -0.00464627, -1.00095892, 0.12982777, -0.27665231, 0.07608776, -37.40537643, -1.98881662, -57.67173004, -0.27720201, 0.89005697, -114.68864441, -0.53958750, 0.00523410, 0.00622765, -0.84189034, 0.02670523, 0.00944743, 0.00108843, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.2800, 14, -0.01107383, -0.00447600, -1.00308836, 0.02303075, -0.56684053, -0.08444793, -37.08630753, -1.59129345, -56.76197433, -0.27699304, 0.87880915, -114.69010162, -0.53957695, 0.00515252, 0.00617309, -0.84189790, 0.02650782, 0.00930530, 0.00321904, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.3000, 15, -0.01117313, -0.00324905, -1.00055635, -0.06837001, -0.54829550, -0.07236803, -37.05730438, -3.15299273, -57.70206070, -0.28961033, 0.90968055, -114.62248230, -0.54007363, 0.00531614, 0.00641428, -0.84157658, 0.02640756, 0.00809269, 0.00068414, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.3200, 16, -0.01047190, -0.00273422, -1.00028694, -0.11569783, -0.08125730, -0.01052442, -36.76723862, -1.44932055, -57.30782700, -0.29218301, 0.90832466, -114.62261963, -0.54007274, 0.00529407, 0.00642678, -0.84157717, 0.02631664, 0.00780425, 0.00042530, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.3400, 17, -0.01212303, -0.00365598, -1.00175083, -0.15575673, -0.12166329, 0.04767143, -37.55041122, -2.58510232, -57.55043793, -0.29526114, 0.90592021, -114.62196350, -0.54007787, 0.00526187, 0.00643808, -0.84157407, 0.02795917, 0.00878421, 0.00188937, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.3600, 18, -0.01254607, -0.00480561, -1.00311148, -0.05300707, -0.20969957, -0.05699437, -37.14432144, -2.24436784, -57.21685410, -0.29557654, 0.89923620, -114.53968811, -0.54068202, 0.00520669, 0.00641264, -0.84118646, 0.02830386, 0.00997386, 0.00324906, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.3800, 19, -0.01234792, -0.00533931, -1.00179017, 0.15146600, -0.35594213, -0.02701071, -36.91226959, -2.44312954, -57.03490067, -0.29203761, 0.89187634, -114.53961945, -0.54068249, 0.00516935, 0.00635194, -0.84118688, 0.02798319, 0.01047292, 0.00192554, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.4000, 20, -0.01106955, -0.00347767, -1.00118828, 0.12198339, -0.42604646, 0.01975188, -37.69544220, -2.69867992, -57.27749634, -0.28622046, 0.85600019, -114.45180511, -0.54132736, 0.00492873, 0.00614375, -0.84077507, 0.02655293, 0.00855265, 0.00132101, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.4200, 21, -0.01124849, -0.00305850, -1.00205684, -0.01532407, -0.02005309, -0.01906026, -37.23133850, -2.47152400, -57.30782700, -0.28632599, 0.85555172, -114.45195770, -0.54132634, 0.00492495, 0.00614240, -0.84077585, 0.02617843, 0.00805162, 0.00218071, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.4400, 22, -0.01247399, -0.00392815, -1.00199926, -0.01114699, 0.22686478, -0.00286830, -37.17332458, -2.67028546, -57.58075333, -0.28669941, 0.86033732, -114.45158386, -0.54132897, 0.00495828, 0.00616776, -0.84077376, 0.02744040, 0.00892858, 0.00212380, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.4600, 23, -0.01192625, -0.00433431, -1.00093806, -0.05959946, 0.07686486, -0.00908101, -36.91226959, -2.10239506, -57.36847305, -0.26151955, 0.82449460, -114.36666107, -0.54195142, 0.00480993, 0.00581727, -0.84037590, 0.02659220, 0.00909423, 0.00105698, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.4800, 24, -0.01128075, -0.00467157, -1.00212991, -0.00028369, 0.17726676, -0.01522212, -37.69544220, -2.58510232, -57.33815765, -0.26081878, 0.82842493, -114.36636353, -0.54195344, 0.00484205, 0.00583073, -0.84037429, 0.02569218, 0.00923548, 0.00224424, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.5000, 25, -0.01217729, -0.00290760, -1.00182855, 0.04708434, 0.38695851, 0.08297780, -37.72445297, -2.69867992, -57.00457001, -0.26962548, 0.86615646, -114.28773499, -0.54252970, 0.00507295, 0.00607723, -0.83999938, 0.02669796, 0.00744810, 0.00194442, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.5200, 26, -0.01240771, -0.00208504, -1.00211537, 0.28811720, 0.50996208, 0.14466408, -37.20233536, -2.24436784, -57.42913437, -0.26194173, 0.87908173, -114.28542328, -0.54254609, 0.00520395, 0.00608220, -0.83998799, 0.02761100, 0.00676261, 0.00224191, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.5400, 27, -0.01100237, -0.00479362, -1.00286508, -0.02916601, 0.76400167, 0.08161019, -37.63742828, -3.01101995, -57.45946503, -0.26050210, 0.89469838, -114.28359222, -0.54255909, 0.00532515, 0.00614567, -0.83997828, 0.02658143, 0.00933625, 0.00299682, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.5600, 28, -0.01099657, -0.00502249, -1.00120807, 0.24168465, 0.24057363, 0.01396055, -37.20233536, -1.79005504, -57.27749634, -0.21362025, 0.80172956, -114.19128418, -0.54323530, 0.00486130, 0.00536577, -0.83954936, 0.02567734, 0.00910635, 0.00132456, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.5800, 29, -0.01140033, -0.00481346, -1.00124073, 0.23180103, 0.22052188, 0.03300615, -37.49240112, -2.07400060, -57.21685410, -0.20992550, 0.80674863, -114.19115448, -0.54323602, 0.00491558, 0.00536250, -0.83954847, 0.02542743, 0.00849203, 0.00134586, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.6000, 30, -0.01150901, -0.00461793, -1.00219941, -0.11532079, 0.43430912, -0.01164596, -36.79624176, -3.09620309, -57.00457001, -0.21313086, 0.82244796, -114.11415100, -0.54379982, 0.00501174, 0.00546378, -0.83918220, 0.02566391, 0.00829897, 0.00230639, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.6200, 31, -0.01129522, -0.00464147, -1.00116849, -0.08673491, 0.54420233, 0.07231365, -37.34737015, -2.24436784, -57.12587738, -0.21427777, 0.83297396, -114.11232758, -0.54381305, 0.00508330, 0.00552221, -0.83917296, 0.02574639, 0.00837236, 0.00127987, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.6400, 32, -0.01085751, -0.00396885, -1.00096726, 0.15020399, 0.24916153, 0.11480547, -37.49240112, -2.21597362, -57.06521606, -0.21179442, 0.83745861, -114.11047363, -0.54382646, 0.00512783, 0.00552539, -0.83916390, 0.02544607, 0.00768230, 0.00108050, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.6600, 33, -0.01110511, -0.00373125, -1.00148857, 0.08238687, 0.06902582, -0.07096213, -37.40537643, -1.39253175, -57.12587738, -0.18531616, 0.75587910, -114.01566315, -0.54452109, 0.00465197, 0.00494819, -0.83871967, 0.02490485, 0.00717045, 0.00159001, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.6800, 34, -0.01084581, -0.00325995, -1.00235605, 0.07041974, 0.18826959, -0.01573044, -37.55041122, -1.98881662, -57.12587738, -0.18408503, 0.75946677, -114.01586914, -0.54451948, 0.00468409, 0.00495622, -0.83872050, 0.02407097, 0.00647384, 0.00244862, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.7000, 35, -0.01154500, -0.00442301, -1.00237167, -0.03890756, 0.03736222, 0.03837064, -36.76723862, -2.38634062, -57.55043793, -0.11352553, 0.60718280, -113.92387390, -0.54519290, 0.00390178, 0.00371930, -0.83829343, 0.02481854, 0.00764067, 0.00246494, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.7200, 36, -0.01178709, -0.00456651, -1.00141275, -0.00821339, 0.00796066, 0.07623032, -37.31835938, -2.32955098, -57.94467163, -0.11329871, 0.60762399, -113.92249298, -0.54520297, 0.00390604, 0.00371978, -0.83828682, 0.02238729, 0.00655531, 0.00147086, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.7400, 37, -0.01138463, -0.00409820, -1.00138879, 0.00940680, 0.20726673, -0.01397960, -36.85425568, -1.87523913, -56.91359711, -0.11260933, 0.61190063, -113.92284393, -0.54520029, 0.00394062, 0.00373508, -0.83828825, 0.02201703, 0.00606806, 0.00144727, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.7600, 38, -0.01133490, -0.00361556, -1.00199413, 0.01846821, 0.26710978, 0.06795529, -37.14432144, -1.76166058, -57.61108398, -0.11328252, 0.60526812, -113.82560730, -0.54591155, 0.00388574, 0.00371174, -0.83782554, 0.02194181, 0.00558801, 0.00205232, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.7800, 39, -0.01156226, -0.00389371, -1.00198042, -0.01193897, 0.27661160, 0.02917500, -37.52140427, -2.92583585, -57.12587738, -0.11330044, 0.61005849, -113.82487488, -0.54591680, 0.00392066, 0.00373472, -0.83782196, 0.02217555, 0.00587455, 0.00203874, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.8000, 40, -0.01129820, -0.00438089, -1.00193405, 0.00108773, 0.09767524, -0.10812991, -36.91226959, -2.32955098, -57.64141464, -0.02251173, 0.37295288, -113.73019409, -0.54661012, 0.00261799, 0.00194352, -0.83738101, 0.02196073, 0.00636221, 0.00199285, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.8200, 41, -0.01154124, -0.00446633, -1.00123644, -0.10106000, 0.03387649, -0.03935460, -37.11531067, -2.13078952, -57.18652344, -0.02464084, 0.37380275, -113.73088837, -0.54660505, 0.00261406, 0.00196312, -0.83738416, 0.01804643, 0.00487323, 0.00125763, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.8400, 42, -0.01119334, -0.00395013, -1.00178862, -0.14403313, 0.20242068, -0.01114806, -36.97027588, -1.42092621, -57.27749634, -0.02788280, 0.37829366, -113.73102570, -0.54660404, 0.00263141, 0.00200823, -0.83738470, 0.01774446, 0.00440478, 0.00181012, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.8600, 43, -0.01091279, -0.00389881, -1.00175261, -0.22688594, 0.34051937, -0.05316642, -37.34737015, -2.10239506, -57.58075333, -0.04727324, 0.43327746, -113.65890503, -0.54713064, 0.00293920, 0.00241405, -0.83703858, 0.01805067, 0.00456896, 0.00177852, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.8800, 44, -0.01154568, -0.00371574, -1.00217032, -0.11357084, 0.20287524, -0.05121888, -37.17332458, -2.52831268, -57.36847305, -0.04927188, 0.43726376, -113.65979004, -0.54712421, 0.00295879, 0.00244766, -0.83704263, 0.01914525, 0.00456380, 0.00219961, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.9000, 45, -0.01015755, -0.00430192, -1.00158238, 0.01452775, 0.43367165, 0.02696681, -37.17332458, -2.64189100, -57.03490067, -0.06131484, 0.48107627, -113.58183289, -0.54769319, 0.00321946, 0.00274700, -0.83666855, 0.01786141, 0.00515746, 0.00161239, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.9200, 46, -0.01017318, -0.00508622, -1.00145268, 0.14499031, 0.46919692, 0.05561901, -37.05730438, -2.04560637, -56.85295105, -0.05861276, 0.49088150, -113.58058167, -0.54770207, 0.00330393, 0.00277417, -0.83666241, 0.01863968, 0.00612680, 0.00148901, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.9400, 47, -0.00985433, -0.00577710, -1.00084960, -0.00945178, 0.65599108, 0.02678473, -37.37637329, -2.67028546, -57.64141464, -0.05862252, 0.50430322, -113.57983398, -0.54770726, 0.00340186, 0.00283841, -0.83665836, 0.01852758, 0.00679800, 0.00088768, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.9600, 48, -0.01029746, -0.00449288, -1.00158501, -0.10512424, 0.94316936, 0.20991576, -36.94127274, -1.84684467, -56.88326645, -0.07549550, 0.57307804, -113.51295471, -0.54819477, 0.00382144, 0.00329255, -0.83633554, 0.01975835, 0.00567692, 0.00163052, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 0.9800, 49, -0.00211276, -0.01729168, -0.99382502, -0.15524305, 3.84825706, 3.62583518, -37.14432144, -2.04560637, -57.67173004, -0.08263673, 0.64955705, -113.41089630, -0.54893810, 0.00434214, 0.00371441, -0.83584350, 0.01251196, 0.01862499, -0.00611997, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.0000, 50, -0.01360912, 0.00361589, -1.00162411, -3.72554064, 1.24705040, 13.22306252, -37.17332458, -1.98881662, -57.76272202, -0.14915112, 0.69686508, -113.13954163, -0.55091745, 0.00435809, 0.00443652, -0.83453667, 0.02501135, -0.00139741, 0.00169159, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.0200, 51, -0.00601614, -0.00711906, -1.00212097, -1.46530044, 2.30584025, 10.07693386, -36.94127274, -1.64808309, -57.06521606, -0.17798977, 0.74173141, -112.93367767, -0.55241597, 0.00453745, 0.00487040, -0.83354199, 0.01863736, 0.00986718, 0.00220438, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.0400, 52, -0.00715666, 0.00193612, -1.00253010, -0.93334556, 1.30861890, 9.50786114, -36.59319305, -1.39253175, -57.00457001, -0.19301206, 0.76821184, -112.74633789, -0.55377799, 0.00464930, 0.00511493, -0.83263570, 0.02035141, 0.00135251, 0.00262255, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.0600, 53, -0.00395559, -0.02188847, -0.99706620, -1.93769288, 3.56238151, 17.71558189, -37.20233536, -1.10858703, -56.94392776, -0.23857673, 0.84887892, -112.35530090, -0.55661637, 0.00499530, 0.00585291, -0.83073407, 0.01800733, 0.02547256, -0.00282856, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.0800, 54, -0.00713808, 0.00857936, -1.00375533, -4.47993469, 2.22069788, 21.90357399, -37.28935623, -1.27895427, -57.48978043, -0.31278354, 0.89545840, -111.92516327, -0.55973297, 0.00494766, 0.00663573, -0.82863170, 0.02230619, -0.00348165, 0.00388348, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.1000, 55, -0.00364293, 0.00154473, -1.00057435, -2.75541735, 2.47535419, 18.99576759, -36.68021011, -2.10239506, -57.76272202, -0.36555889, 0.95804298, -111.53447723, -0.56255597, 0.00511746, 0.00734052, -0.82671076, 0.01969822, 0.00428897, 0.00072034, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.1200, 56, -0.00607143, -0.00117161, -0.99949348, -2.57133842, 3.07503486, 22.90688133, -37.14432144, -0.68266946, -57.36847305, -0.41179800, 1.02712178, -111.06386566, -0.56594729, 0.00535588, 0.00803527, -0.82438493, 0.02332542, 0.00792709, -0.00033482, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.1400, 57, -0.00668101, 0.00648056, -1.00460315, -3.70974040, 3.97348475, 27.71322060, -37.08630753, 0.48150671, -57.45946503, -0.47346982, 1.10801709, -110.51596069, -0.56988394, 0.00559077, 0.00890526, -0.82165796, 0.02539822, 0.00140040, 0.00480944, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.1600, 58, -0.00093901, 0.00712394, -1.00156581, -2.83742499, 2.26488948, 24.64792633, -37.17332458, -0.25675094, -57.18652344, -0.52000600, 1.16558623, -110.01873779, -0.57344502, 0.00573077, 0.00955016, -0.81916839, 0.02083045, 0.00162787, 0.00180207, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.1800, 59, 0.01552076, 0.01478127, -1.00373960, -0.42227051, 0.03198555, 18.86957169, -36.99929047, 0.90742522, -57.21685410, -0.52020091, 1.17018509, -109.65266418, -0.57605892, 0.00573205, 0.00959292, -0.81733179, 0.00489046, -0.00570216, 0.00398912, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.2000, 60, 0.00349629, 0.00503849, -1.00296843, 0.67488718, -0.66799980, 13.23030567, -36.97027588, 0.33953387, -57.79303741, -0.50299042, 1.17421818, -109.37255859, -0.57805413, 0.00582413, 0.00950470, -0.81592238, 0.01687019, 0.00389587, 0.00321580, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.2200, 61, -0.00108487, 0.00421357, -0.99957645, -0.18965900, -0.62119836, 14.60303688, -36.94127274, -0.45551255, -57.45946503, -0.49963993, 1.16641641, -109.08436584, -0.58010429, 0.00576171, 0.00945602, -0.81446707, 0.02145628, 0.00450363, -0.00017809, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.2400, 62, 0.00042818, 0.00537922, -1.00270522, -0.46029851, 0.06150944, 13.67674637, -36.73822784, 1.41852593, -57.64141464, -0.49962163, 1.17061388, -108.81405640, -0.58202386, 0.00576927, 0.00949077, -0.81309599, 0.01993226, 0.00337303, 0.00295080, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.2600, 63, -0.00108116, 0.00177173, -0.99985242, -0.78917348, 0.95226079, 14.60480213, -37.23133850, 1.07779145, -57.82336807, -0.51408768, 1.21160400, -108.50342560, -0.58422565, 0.00596007, 0.00981777, -0.81151003, 0.02181541, 0.00694225, 0.00010540, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.2800, 64, -0.00006223, 0.00518701, -1.00265574, 1.12847126, 3.05067039, 17.01352501, -36.91226959, 1.87283790, -57.82336807, -0.48469147, 1.27549875, -108.16310883, -0.58662993, 0.00653292, 0.00995475, -0.80976760, 0.02175243, 0.00351669, 0.00292891, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.3000, 65, -0.00217411, 0.00059590, -1.00234985, 0.83308321, 3.34470153, 20.10452652, -36.62220383, 1.61728752, -57.76272202, -0.45900312, 1.35570514, -107.74633789, -0.58956724, 0.00719416, 0.01021001, -0.80762279, 0.02504692, 0.00761722, 0.00264531, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.3200, 66, -0.00579974, 0.00665422, -1.00307977, 0.21136394, 2.46951818, 22.74982071, -36.53517914, 1.90123320, -57.42913437, -0.44319281, 1.40862572, -107.29368591, -0.59274995, 0.00760748, 0.01040095, -0.80528349, 0.02992806, 0.00122825, 0.00340194, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.3400, 67, 0.00310943, 0.00610862, -1.00269306, 0.35115215, 2.80006194, 21.63288689, -36.76723862, 1.61728752, -58.39955139, -0.42398900, 1.46948254, -106.86190796, -0.59577632, 0.00809458, 0.01061132, -0.80303949, 0.02198893, 0.00145377, 0.00303671, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.3600, 68, 0.00675508, 0.00397617, -1.00432420, 0.04708082, 3.36276340, 22.61487198, -36.53517914, 2.07159948, -57.12587738, -0.41171968, 1.55494940, -106.39879608, -0.59901226, 0.00871295, 0.01100494, -0.80061680, 0.01960217, 0.00334057, 0.00469852, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.3800, 69, 0.01218060, 0.00460854, -1.00156701, 0.05951768, 3.66144514, 24.02626801, -36.15809631, 2.95182991, -57.97498703, -0.39869425, 1.63010645, -105.91387177, -0.60239029, 0.00925824, 0.01134603, -0.79806739, 0.01564296, 0.00244063, 0.00197910, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.4000, 70, 0.00981942, -0.00045283, -1.00271785, 0.13415767, 3.39366794, 28.08735466, -35.98405838, 3.40614200, -56.76197433, -0.38038537, 1.71229661, -105.33502960, -0.60640800, 0.00986796, 0.01170052, -0.79500639, 0.01924101, 0.00724290, 0.00316336, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.4200, 71, 0.00092698, 0.00918203, -1.00347710, -0.53869522, 4.50790119, 35.74216461, -36.36114120, 2.75306845, -58.33890533, -0.36563042, 1.80834055, -104.60929871, -0.61142367, 0.01053553, 0.01217331, -0.79113966, 0.02977471, -0.00263928, 0.00397003, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.4400, 72, 0.00706096, 0.00387253, -1.00738311, -0.70426100, 4.17687511, 39.07017899, -35.43293762, 3.80366707, -57.55043793, -0.35285288, 1.89731216, -103.83218384, -0.61676770, 0.01113258, 0.01263554, -0.78696501, 0.02530443, 0.00241257, 0.00792695, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.4600, 73, 0.01452113, 0.00496227, -1.00411129, -1.03903604, 3.86347508, 37.10757065, -35.66498947, 3.91724443, -57.52011108, -0.34970868, 1.98578131, -103.08889771, -0.62185276, 0.01167196, 0.01316604, -0.78293663, 0.01941873, 0.00112472, 0.00470600, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.4800, 74, 0.01690385, 0.00125479, -1.00141299, 0.53569806, 1.69770980, 31.03704834, -35.37492371, 4.17279482, -57.15620804, -0.31829777, 2.02342796, -102.48359680, -0.62597364, 0.01202999, 0.01321942, -0.77963942, 0.01812879, 0.00459413, 0.00204398, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.5000, 75, 0.01755360, 0.00243020, -1.00041866, 0.31772825, 0.60027874, 19.25192451, -35.49094391, 4.37155628, -57.55043793, -0.30212656, 2.05681825, -102.09526825, -0.62860769, 0.01230041, 0.01333353, -0.77751100, 0.01790923, 0.00293049, 0.00106205, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.5200, 76, 0.01655210, 0.00289014, -1.00079823, -1.95209670, -1.10514617, 13.75347996, -35.17187500, 5.19499826, -57.79303741, -0.33187521, 2.03577185, -101.82221222, -0.63046336, 0.01196239, 0.01344849, -0.77601027, 0.01919941, 0.00255023, 0.00145233, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.5400, 77, 0.01348354, 0.00902778, -1.00271463, -2.45519781, -0.56525135, 13.49807549, -35.51995468, 4.76907969, -57.24718475, -0.37261912, 2.02657318, -101.55233765, -0.63229418, 0.01164369, 0.01370126, -0.77451980, 0.02191588, -0.00290400, 0.00336018, 101.81100464, -40.37772369, 22.62999916, 0.00000000
1, 1.5600, 78, 0.01153499, 0.00757029, -1.00429058, -4.92551136, 0.00506565, 14.42228699, -34.96882629, 5.96164942, -57.33815765, -0.46466184, 2.04794931, -101.25227356, -0.63432771, 0.01124246, 0.01447079, -0.77284712, 0.02399561, -0.00034834, 0.00494819, 101.81100464, -40.37772369, 22.62999916, 0.00000000
