SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.8200, 41, 0.00424882, -0.04162472, 0.99778777, -0.04956685, 0.05602314, -0.04325597, -13.03987408, -3.52212167, 14.92785549, 0.65295881, 1.30241442, 83.13063049, 0.74818254, 0.00327751, -0.01228380, -0.66337115, 0.01736942, -0.00424348, -0.00105147, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.8400, 42, 0.00377713, -0.04156813, 0.99834722, 0.04278088, -0.04368274, 0.03013475, -12.77881527, -2.41473508, 14.86720562, 0.65377110, 1.30296469, 83.12995911, 0.74818641, 0.00327532, -0.01229211, -0.66336662, 0.01783123, -0.00410354, -0.00049586, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.8600, 43, 0.00455591, -0.04132766, 1.00074518, 0.13453765, -0.09207981, 0.04641569, -12.57577133, -3.46533179, 14.62459850, 0.66091126, 1.34018528, 83.12334442, 0.74822336, 0.00344347, -0.01257663, -0.66331875, 0.01706552, -0.00377439, 0.00188731, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.8800, 44, 0.00495868, -0.04158118, 1.00044513, 0.04191989, 0.01601639, 0.03289660, -12.86583805, -3.32335997, 14.83687973, 0.66170770, 1.33968973, 83.12264252, 0.74822748, 0.00343533, -0.01257803, -0.66331422, 0.01729721, -0.00415018, 0.00161551, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.9000, 45, 0.00381398, -0.04173473, 0.99879950, -0.13025020, 0.03336456, -0.03322795, -12.74980831, -3.26657033, 14.80655289, 0.65951663, 1.33893466, 83.12313080, 0.74822468, 0.00344532, -0.01256040, -0.66331768, 0.01842779, -0.00436854, -0.00001996, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.9200, 46, 0.00374450, -0.04187640, 0.99891990, -0.02842281, 0.02531343, -0.00555212, -12.66279030, -3.55051589, 14.53362274, 0.66551322, 1.37083781, 83.11896515, 0.74824750, 0.00359040, -0.01280353, -0.66328639, 0.01881182, -0.00455354, 0.00011536, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.9400, 47, 0.00422029, -0.04191006, 0.99963623, -0.05503965, -0.00260513, -0.01776347, -12.86583805, -2.98262548, 14.23036575, 0.66464680, 1.37104213, 83.11914825, 0.74824643, 0.00359726, -0.01279985, -0.66328770, 0.01857285, -0.00458257, 0.00083804, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.9600, 48, 0.00469376, -0.04155068, 0.99986869, 0.01520301, 0.02829172, 0.05204632, -12.25669861, -3.26657033, 14.29101849, 0.66376263, 1.36798263, 83.11006927, 0.74829906, 0.00358431, -0.01277504, -0.66322881, 0.01809350, -0.00420336, 0.00105168, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 0.9800, 49, 0.00514586, -0.04073618, 0.99918073, 0.06712974, -0.05054931, -0.02172548, -12.60477543, -3.89125037, 14.16971302, 0.66539383, 1.36902976, 83.11048126, 0.74829674, 0.00357976, -0.01279130, -0.66323125, 0.01760579, -0.00342527, 0.00032329, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.0000, 50, 0.00425442, -0.04198926, 0.99930340, 0.04724923, -0.07074743, -0.05211113, -12.05365086, -5.36776590, 14.86720562, 0.66614139, 1.36992157, 83.11104584, 0.74829340, 0.00358011, -0.01280143, -0.66323477, 0.01852161, -0.00469642, 0.00050906, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.0200, 51, 0.00336026, -0.04234951, 0.99910563, 0.01595078, -0.01150201, -0.01919238, -12.31471348, -3.20978141, 14.26068783, 0.65918154, 1.31979394, 83.15416718, 0.74804574, 0.00334006, -0.01243260, -0.66352236, 0.01891673, -0.00499747, 0.00031765, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.0400, 52, 0.00474634, -0.04129349, 1.00001180, -0.03016323, 0.02800803, 0.01086152, -12.19868374, -3.55051589, 15.41306686, 0.65872651, 1.31941974, 83.15387726, 0.74804741, 0.00334083, -0.01242753, -0.66352057, 0.01715321, -0.00384327, 0.00116007, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.0600, 53, 0.00448024, -0.04142619, 0.99897879, 0.00043709, 0.00855797, 0.02935364, -12.69179726, -3.18138719, 14.47297001, 0.66501331, 1.33113706, 83.14646912, 0.74808997, 0.00336684, -0.01254063, -0.66347027, 0.01741197, -0.00402399, 0.00013494, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.0800, 54, 0.00507960, -0.04283647, 0.99915367, -0.05091021, 0.05755430, 0.04226097, -12.72080517, -3.35175443, 14.44264698, 0.66418570, 1.33005774, 83.14582062, 0.74809378, 0.00336592, -0.01252881, -0.66346622, 0.01700960, -0.00551899, 0.00038343, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.1000, 55, 0.00405898, -0.04154296, 0.99876720, 0.09205036, -0.02988926, 0.04609494, -12.51775742, -3.18138719, 15.14013672, 0.66551393, 1.33069730, 83.14539337, 0.74809629, 0.00336090, -0.01254069, -0.66346318, 0.01802390, -0.00426025, -0.00006456, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.1200, 56, 0.00428848, -0.04150244, 0.99927467, 0.08186035, -0.02008739, 0.01695180, -12.80782318, -3.49372721, 15.26143837, 0.67469120, 1.36057115, 83.13190460, 0.74817336, 0.00347248, -0.01278924, -0.66337103, 0.01810012, -0.00429915, 0.00044846, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.1400, 57, 0.00364434, -0.04273394, 0.99997467, 0.08130899, -0.07257342, -0.06298579, -12.89484119, -4.48753500, 14.98850822, 0.67635173, 1.36147928, 83.13267517, 0.74816889, 0.00346698, -0.01280475, -0.66337574, 0.01898116, -0.00557430, 0.00121509, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.1600, 58, 0.00481637, -0.04225234, 0.99942285, 0.02964989, -0.00367819, -0.03924392, -11.82159996, -3.69248891, 14.86720562, 0.64369214, 1.26434422, 83.13700104, 0.74814695, 0.00311826, -0.01198144, -0.66341764, 0.01781959, -0.00514247, 0.00063961, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.1800, 59, 0.00540921, -0.04061863, 0.99935704, -0.04216280, 0.04500997, 0.06316552, -12.43073845, -3.29496479, 14.77622700, 0.64297408, 1.26346445, 83.13563538, 0.74815488, 0.00311771, -0.01197158, -0.66340888, 0.01551817, -0.00293627, 0.00044752, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.2000, 60, 0.00437457, -0.04108025, 0.99903554, -0.06208751, 0.03476495, -0.00641556, -12.66279030, -3.52212167, 15.20078564, 0.64193231, 1.26280975, 83.13548279, 0.74815577, 0.00312070, -0.01196128, -0.66340810, 0.01653505, -0.00339202, 0.00014950, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.2200, 61, 0.00432393, -0.04232762, 0.99891466, 0.07926428, 0.04681425, 0.07141894, -12.74980831, -3.43693757, 15.38274002, 0.63887185, 1.28110707, 83.12894440, 0.74819285, 0.00324594, -0.01206319, -0.66336381, 0.01676531, -0.00460360, 0.00009326, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.2400, 62, 0.00474408, -0.04148342, 0.99920553, 0.07631065, -0.06643065, 0.00304656, -12.57577133, -3.09620309, 15.41306686, 0.64025396, 1.28277016, 83.12908936, 0.74819183, 0.00324656, -0.01208205, -0.66336447, 0.01649194, -0.00373715, 0.00034522, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.2600, 63, 0.00453185, -0.04057965, 0.99916440, 0.01396835, -0.00826683, -0.00391288, -12.86583805, -3.72088313, 15.07948303, 0.63634920, 1.27127659, 83.12618256, 0.74820912, 0.00320521, -0.01198449, -0.66334707, 0.01672666, -0.00284410, 0.00026077, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.2800, 64, 0.00437588, -0.04175760, 0.99904448, -0.01672583, 0.02113472, -0.04177254, -12.80782318, -4.09001207, 15.35241413, 0.63628066, 1.27106655, 83.12666321, 0.74820638, 0.00320449, -0.01198271, -0.66335022, 0.01667501, -0.00395582, 0.00019321, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.3000, 65, 0.00518354, -0.04181675, 0.99935895, -0.02635273, -0.02877230, 0.04528965, -12.60477543, -3.57891035, 14.89752865, 0.63548231, 1.27134418, 83.12592316, 0.74821055, 0.00321123, -0.01197992, -0.66334540, 0.01587188, -0.00399630, 0.00050948, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.3200, 66, 0.00458568, -0.04072529, 0.99945980, 0.08471054, -0.01717185, 0.09379749, -12.74980831, -4.06161785, 15.04915714, 0.64204961, 1.24242306, 83.13050079, 0.74818540, 0.00300138, -0.01182900, -0.66337752, 0.01618333, -0.00295809, 0.00055177, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.3400, 67, 0.00448139, -0.04097151, 0.99959618, 0.03627767, -0.00482713, 0.03658646, -12.57577133, -3.72088313, 15.01883030, 0.64232147, 1.24210453, 83.12996674, 0.74818850, 0.00299771, -0.01182851, -0.66337401, 0.01607564, -0.00325397, 0.00069628, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.3600, 68, 0.00399273, -0.04297509, 0.99913305, -0.03751766, -0.00467579, -0.05513236, -12.57577133, -3.35175443, 15.41306686, 0.64851969, 1.22908783, 83.11945343, 0.74825001, 0.00288079, -0.01177968, -0.66330606, 0.01655697, -0.00527048, 0.00033205, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.3800, 69, 0.00379614, -0.04104722, 0.99910527, -0.00773413, 0.02562017, 0.00531701, -12.31471348, -3.12459826, 14.86720562, 0.64838850, 1.22859430, 83.11933136, 0.74825078, 0.00287878, -0.01177570, -0.66330534, 0.01651436, -0.00345580, 0.00020620, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.4000, 70, 0.00441172, -0.04159161, 0.99937862, 0.04277153, 0.02636904, 0.04428087, -12.40173149, -3.77767205, 14.89752865, 0.64876676, 1.22788644, 83.11831665, 0.74825668, 0.00287211, -0.01177329, -0.66329873, 0.01589630, -0.00399796, 0.00050512, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.4200, 71, 0.00509530, -0.04181276, 0.99918419, 0.04365736, -0.03332927, 0.03160508, -12.54676437, -2.78386402, 14.98850822, 0.64672583, 1.22632694, 83.10418701, 0.74833846, 0.00287496, -0.01175165, -0.66320676, 0.01519015, -0.00421426, 0.00032037, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.4400, 72, 0.00434289, -0.04153217, 0.99981600, -0.00848056, -0.04374110, -0.05827742, -12.72080517, -4.20358944, 14.59427547, 0.64607078, 1.22710788, 83.10543823, 0.74833113, 0.00288388, -0.01175292, -0.66321498, 0.01593768, -0.00387578, 0.00093826, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.4600, 73, 0.00439208, -0.04155988, 0.99874979, 0.01947239, 0.01661737, -0.00702760, -13.15590000, -3.18138719, 14.62459850, 0.65432811, 1.25558579, 83.08970642, 0.74842131, 0.00299316, -0.01198708, -0.66310853, 0.01589000, -0.00394989, -0.00012544, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.4800, 74, 0.00414528, -0.04132787, 0.99847287, -0.10241002, 0.04466183, -0.00398621, -12.57577133, -3.20978141, 14.50329971, 0.65217710, 1.25476348, 83.08957672, 0.74842203, 0.00300243, -0.01196926, -0.66310799, 0.01663578, -0.00385366, -0.00040084, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.5000, 75, 0.00406176, -0.04231628, 0.99917668, -0.02086264, 0.01602055, -0.06595766, -12.98186302, -3.46533179, 14.71557713, 0.65130335, 1.25432348, 83.09084320, 0.74841470, 0.00300572, -0.01196130, -0.66311640, 0.01670533, -0.00478345, 0.00034985, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.5200, 76, 0.00449752, -0.04113311, 0.99906999, 0.04995404, 0.00711797, 0.00201091, -12.98186302, -4.17519522, 14.32134151, 0.66344953, 1.26047659, 83.08273315, 0.74846178, 0.00296115, -0.01207198, -0.66306156, 0.01632447, -0.00371703, 0.00018744, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.5400, 77, 0.00484920, -0.04060895, 0.99968868, 0.09319162, -0.08133996, -0.02088457, -12.48874950, -3.03941441, 14.23036575, 0.66527092, 1.26169658, 83.08315277, 0.74845928, 0.00295636, -0.01209048, -0.66306394, 0.01603540, -0.00327286, 0.00078202, 101.81400299, -40.62634277, 26.25000000, 0.00000000
1, 1.5600, 78, 0.00469261, -0.04154269, 0.99951929, 0.00353610, -0.04224040, -0.06519611, -13.21391487, -3.89125037, 14.59427547, 0.66575080, 1.29137027, 83.08501434, 0.74844742, 0.00312515, -0.01228700, -0.66307300, 0.01621243, -0.00423006, 0.00065925, 101.81400299, -40.62634277, 26.25000000, 0.00000000
