SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 1.0600, 53, -0.00020881, -0.01185685, -1.00369596, -0.01048931, 0.01002981, -0.00566147, -54.05514145, 0.73705703, -63.16068268, 0.27012324, 0.88753366, -130.98527527, -0.41478041, 0.00802511, 0.00106791, -0.90988559, 0.01569161, 0.00713915, 0.00382694, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.0800, 54, -0.00127805, -0.01204753, -1.00371695, -0.11208009, 0.03837675, -0.02272469, -54.34520721, 0.70866358, -63.06970978, 0.26741081, 0.89594078, -130.79458618, -0.41629368, 0.00808017, 0.00113333, -0.90919369, 0.01685630, 0.00736598, 0.00384931, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.1000, 55, -0.00017199, -0.01204040, -1.00326145, -0.09184355, 0.02872286, 0.03602184, -54.51924515, 0.90742522, -63.40328217, 0.26647541, 0.89649868, -130.79357910, -0.41630173, 0.00808119, 0.00114285, -0.90919000, 0.01582026, 0.00740002, 0.00339465, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.1200, 56, 0.00007895, -0.01190713, -1.00149465, 0.04651021, -0.04510485, 0.03319123, -54.14216232, 1.21976435, -63.00904846, 0.25136378, 0.93148798, -130.62174988, -0.41766411, 0.00830180, 0.00140232, -0.90856260, 0.01555657, 0.00723984, 0.00162767, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.1400, 57, 0.00049843, -0.01220633, -1.00207460, 0.10632826, -0.14870961, -0.01859933, -53.79407883, 0.76545238, -62.79676819, 0.25319889, 0.92913282, -130.62202454, -0.41766188, 0.00828982, 0.00137917, -0.90856373, 0.01573757, 0.00780804, 0.00221613, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.1600, 58, -0.00053480, -0.01266057, -1.00195920, -0.02749100, 0.00853418, -0.02926344, -54.69328308, 0.79384583, -62.46319580, 0.25215337, 0.92969710, -130.62263489, -0.41765705, 0.00829049, 0.00138947, -0.90856588, 0.01675987, 0.00824388, 0.00210060, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.1800, 59, -0.00062844, -0.01361492, -0.99894857, -0.22020093, 0.02557175, 0.02385591, -54.57725906, 0.96421397, -62.64514542, 0.27527958, 0.89810699, -130.42131042, -0.41925254, 0.00812238, 0.00110523, -0.90783274, 0.01654995, 0.00892879, -0.00091361, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.2000, 60, -0.00054472, -0.01096367, -1.00403428, -5.91204500, 1.60295522, 0.22778600, -53.91011047, 0.56669074, -63.03937912, 0.16334987, 0.92730641, -130.41697693, -0.41929337, 0.00794411, 0.00209912, -0.90781361, 0.01648458, 0.00719544, 0.00416861, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.2200, 61, -0.00031021, -0.00955293, -1.00118518, -2.49894452, 0.07131270, 0.20738138, -54.08414459, -0.19996218, -62.64514542, 0.09951355, 0.96072310, -130.33792114, -0.41992265, 0.00797338, 0.00273262, -0.90752077, 0.01646981, 0.00711836, 0.00131872, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.2400, 62, 0.00092370, -0.00849986, -1.00394881, -2.70617652, 0.34687406, 0.54028314, -54.46123123, -0.25675094, -62.88774109, 0.04611286, 0.96815246, -130.32600403, -0.42002052, 0.00783620, 0.00318357, -0.90747523, 0.01591148, 0.00726648, 0.00409125, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.2600, 63, 0.00343358, -0.01252726, -1.00548315, -1.46105921, -0.11243477, 3.15810132, -54.08414459, 0.85063642, -62.79676819, 0.02192084, 0.96309203, -130.25415039, -0.42059112, 0.00770534, 0.00336143, -0.90721136, 0.01349612, 0.01203462, 0.00562652, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.2800, 64, -0.00224951, -0.00445862, -1.00150621, 0.31370881, -0.91222090, 6.41684675, -54.25818253, 0.87902987, -62.43286514, 0.01984568, 0.96740508, -130.07832336, -0.42198277, 0.00772666, 0.00340555, -0.90656459, 0.01908895, 0.00408879, 0.00164814, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.3000, 65, -0.00078316, -0.00341971, -1.00288928, 0.59352231, 0.13710253, 1.87115526, -54.31619644, 1.36173713, -63.34263611, 0.03399003, 0.96990883, -130.04312134, -0.42226014, 0.00779754, 0.00330527, -0.90643519, 0.01767885, 0.00298926, 0.00303217, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.3200, 66, -0.00105332, -0.00849538, -1.00264013, 1.06417203, 0.04464319, 0.40283957, -54.20017624, 1.07779145, -63.16068268, 0.03593072, 1.02009928, -129.89428711, -0.42343524, 0.00819718, 0.00348552, -0.90588260, 0.01797582, 0.00771103, 0.00278367, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.3400, 67, 0.00041358, -0.00941369, -1.00499201, -0.12287883, 0.22603969, 0.43814933, -54.69328308, 1.10618687, -63.40328217, 0.03249746, 1.02479637, -129.88494873, -0.42350909, 0.00822134, 0.00353068, -0.90584767, 0.01742792, 0.00879011, 0.00515130, 97.80700684, 297.05014038, 0.00000000, 0.00000000
1, 1.3600, 68, 0.00153116, -0.01123455, -1.00204360, -0.38780108, 0.24197952, 1.03750336, -54.02613068, 1.13458025, -62.61481476, 0.02202242, 1.02955282, -129.86126709, -0.42369679, 0.00821947, 0.00363277, -0.90575945, 0.01640360, 0.01072399, 0.00220459, 97.80700684, 297.05014038, 0.00000000, 0.00000000
